x,y
-32.34034041955151,7.622407715095488
-32.67727395957181,7.560780192321452
-33.01387784001256,7.4948188384138765
-33.35014662441979,7.4245616504951855
-33.686074876339504,7.350046625687806
-34.021657159317705,7.271311761114172
-34.35688803690042,7.1883950538967065
-34.69176207263365,7.101334501157839
-35.02627383006343,7.01016810002
-35.36041787273574,6.914933847605615
-35.694194876022515,6.815769869467002
-36.027640315890224,6.713384420108838
-36.360801968004495,6.608687256757817
-36.69372762216139,6.502588368137227
-37.02646506815702,6.395997742970357
-37.35906209578747,6.289825369980485
-37.691566494848836,6.184981237890904
-38.0240260551372,6.082375335424892
-38.35648856644869,5.982917651305738
-38.68900181857938,5.8875181742567255
-39.02161360132534,5.797086893001139
-39.35437170448271,5.7125337962622655
-39.68732391784755,5.6347688727633924
-40.020518031215964,5.564702111227797
-40.35400183438406,5.503243500378771
-40.68782311714792,5.451303028939596
-41.022029669303635,5.409790685633558
-41.356669280647296,5.379616459183943
-41.69178974097501,5.361690338314034
-42.02743884008287,5.356922311747118
-42.36366436776697,5.366222368206479
-42.700514113823395,5.390500496415402
-43.03794845273294,5.430589214399961
-43.37522891281718,5.4867016967792015
-43.71128187701099,5.558754099890141
-44.04503161646219,5.646660708525741
-44.3754024023187,5.750335807478974
-44.70131850572834,5.869693681542796
-45.02170419783898,6.004648615510178
-45.335483749798485,6.155114894174087
-45.641581432754705,6.321006802327482
-45.938921517855505,6.502238624763332
-46.226428276248726,6.698724646274602
-46.50302597908225,6.910379151654249
-46.767638897503936,7.137116425695251
-47.01916105378472,7.378792121393362
-47.256189381273586,7.63468604036727
-47.47715222267677,7.9037512027685475
-47.68047598688409,8.184936880406905
-47.86458708278541,8.477192345092076
-48.02791191927052,8.779466868633772
-48.16887690522928,9.090709722841709
-48.28590844955153,9.40987017952561
-48.37746262206282,9.735897466441568
-48.44335126167161,10.067738797702688
-48.485274556598796,10.404338582769444
-48.505072551282005,10.744641023382192
-48.504585290158865,11.087590321281292
-48.485652817666924,11.432130678207098
-48.45011517824383,11.777206295899964
-48.39981241632715,12.121761376100268
-48.33658457635451,12.464740120548363
-48.26227170276351,12.805086730984605
-48.17871269352045,13.14174747171415
-48.08749241360947,13.474125626332613
-47.98962345685526,13.802654025689172
-47.886040126982984,14.127906348823148
-47.777676727717726,14.450456274773844
-47.66546756278462,14.77087748258059
-47.550346935908756,15.089743651282685
-47.43324915081527,15.407628459919472
-47.315108511229276,15.725105587530262
-47.19676174590259,16.042693368491744
-47.07834502967998,16.360512782015345
-46.95968842539124,16.67851118014536
-46.84062071296004,16.99663518725991
-46.72097067231002,17.31483142773715
-46.600567083364865,17.633046525955198
-46.479238726048266,17.95122710629221
-46.35681438028388,18.269319793126304
-46.23312282599537,18.587271210835617
-46.107992843106416,18.9050279837983
-45.98125321154067,19.222536736392474
-45.85273271122183,19.53974409299628
-45.722256911350705,19.856591951005843
-45.58957564731995,20.17291070882939
-45.45436195720175,20.48841770013281
-45.316285455630016,20.802825218429998
-45.17501575723861,21.115845557234792
-45.03022247666147,21.427191010061094
-44.881575228532434,21.736573870422784
-44.72874362748544,22.04370643183371
-44.57139728815434,22.34830098780778
-44.40920582517303,22.65006983185883
-44.24183885317542,22.948725257500747
-44.068965986795384,23.24397955824744
-43.89025684066683,23.535545027612734
-43.70538102942363,23.82313395911055
-43.514008167699686,24.10645864625472
-43.31580787012889,24.385231382559137
-43.110449751345115,24.65916446153769
-42.89760342598227,24.927970176704225
-42.67693850867423,25.19136082157265
-42.44812461405492,25.449048689656813
-42.2108313567582,25.700746074470587
-41.964728351417946,25.94616526952787
-41.70948523011541,26.18501853822411
-41.44493834015707,26.416730351988413
-41.1714991741473,26.639732338339392
-40.889703161708226,26.85224217866101
-40.60008573246193,27.05247755433722
-40.30318231603061,27.238656146751964
-39.99952834203632,27.408995637289195
-39.68965924010123,27.561713707332842
-39.37411043984743,27.695028038266873
-39.053417370897066,27.80715631147522
-38.72811546287227,27.896316208341837
-38.398740145395124,27.96072541025068
-38.06584079298104,27.99870960507023
-37.73019162227755,28.010335935972016
-37.39274860421499,27.997079275881436
-37.05447291459786,27.96045481070153
-36.71632572923066,27.901977726335325
-36.37926822391795,27.82316320868584
-36.04426157446423,27.72552644365614
-35.71226695667404,27.610582617149223
-35.384245546351906,27.47984691506814
-35.061158519302325,27.33483452331592
-34.743967051329854,27.17706062779559
-34.433632318238985,27.008040414410186
-34.131115495834266,26.829289069062742
-33.83727793088406,26.642257842690274
-33.55198004160859,26.447756946957263
-33.27450498139691,26.246226887390726
-33.004128939522694,26.03810370938766
-32.740128105259664,25.823823458345103
-32.4817786678815,25.60382217966005
-32.22835681666187,25.378535918729494
-31.979138740874518,25.14840072095048
-31.733400629793117,24.91385263172001
-31.490418672691362,24.675327696435104
-31.249469058842937,24.433261960492754
-31.009846686446064,24.188117991301283
-30.77102192400015,23.940607105217907
-30.532561138647853,23.691576707507515
-30.294031675981657,23.441875590497972
-30.055000881593994,23.19235254651708
-29.815036101077336,22.94385636789269
-29.573704680024125,22.697235846952633
-29.3305739640268,22.45333977602472
-29.08521129867784,22.213016947436813
-28.837184029569663,21.97711615351671
-28.586059502294763,21.74648618659227
-28.33140506244556,21.521975838991313
-28.072788055614495,21.304433903041655
-27.80977582739406,21.094709171071155
-27.541935723376675,20.893650435407622
-27.268835089154805,20.702106488378895
-26.990052154786962,20.520906615427776
-26.70546742667735,20.350338369412245
-26.415295707666825,20.19009018494899
-26.119769109439115,20.039819476151848
-25.819119743677994,19.89918365713466
-25.513579722067227,19.767840142011284
-25.203381156290554,19.645446344895554
-24.888756158031764,19.531659679901317
-24.569936838974588,19.426137561142422
-24.247155310802825,19.32853740273272
-23.920643685200208,19.23851661878606
-23.590634073850495,19.155732623416274
-23.257358588437473,19.07984283073722
-22.92104934064487,19.010504654862736
-22.581938442156495,18.947375509906685
-22.240258004656067,18.890112809982888
-21.89624013982735,18.838373969205204
-21.550116959354128,18.791816401687484
-21.202120574920134,18.750097521543573
-20.852483098209163,18.71287474288731
-20.501436640904938,18.67980547983254
-20.149213314691266,18.65054714649313
-19.796045231251874,18.6247571569829
-19.442164502270522,18.602092925415707
-19.087803239430997,18.582211865905396
-18.73319355441702,18.56477139256582
-18.378567558912405,18.549428919510817
-18.024157364600878,18.535841860854234
-17.670195083166195,18.523667630709923
-17.316912826292146,18.512563643191726
-16.964542705662456,18.50218731241349
-16.613315039039126,18.49219810794812
-16.263355811595126,18.48237504268731
-15.91463116399591,18.472680277886116
-15.567093703218116,18.46309148157556
-15.2206960362383,18.453586321786677
-14.875390770033098,18.444142466550492
-14.53113051157908,18.434737583898034
-14.18786786785283,18.425349341860333
-13.845555445830984,18.415955408468424
-13.504145852490094,18.40653345175333
-13.163591694806788,18.39706113974608
-12.82384557975766,18.38751614047771
-12.484860114319266,18.377876121979245
-12.146587905468257,18.368118752281717
-11.808981560181184,18.358221699416156
-11.47199368543468,18.348162631413576
-11.135576888205303,18.337919216305032
-10.799683775469692,18.327469122121542
-10.464266954204414,18.316790016894128
-10.129279031386051,18.30585956865383
-9.794672613991239,18.294655445431683
-9.460400308996531,18.283155315258693
-9.126414723378566,18.271336846165912
-8.792668464113918,18.259177706184357
-8.459114138179164,18.246655563345062
-8.125704352550938,18.233748085679064
-7.792391714205792,18.22043294121737
-7.459128830120371,18.20668779799104
-7.1258683072712445,18.192490324031084
-6.792562752634989,18.17781818736853
-6.459164773188243,18.16264905603442
-6.125626975907559,18.14696059805977
-5.791901967769572,18.13073048147562
-5.457942355750862,18.113936374313
-5.1237007468280025,18.096555944602922
-4.789129747977629,18.07856686037644
-4.4541819661762965,18.059946789664565
-4.118810008400642,18.04067340049834
-3.7829664816272417,18.020724360908783
-3.446603992832671,18.000077338926932
-3.1096751489935657,17.978710002583814
-2.772132557086479,17.956600019910454
-2.433928824088051,17.933725058937885
-2.0950165569748536,17.910062787697136
-1.7553483627234656,17.88559087421924
-1.4148768483105214,17.86028698653522
-1.0735546207125766,17.83412879267611
-0.7313342869062667,17.80709396067294
-0.3881684538681678,17.77916015855674
-0.04400972857485774,17.750305054358535
0.30118928199703054,17.720506316109358
0.6474759708709414,17.689741611840237
0.9948977310702358,17.657988609582205
1.3435019556183616,17.625224977366287
1.6933360375386821,17.59142838322351
2.0444473698546197,17.556576495184913
2.3968833455896013,17.520646981281516
2.7506913577669905,17.483617509544356
3.1059187994102277,17.445465748004455
3.4625861441015977,17.40620955601212
3.8205698792607206,17.36608176743427
4.17969855065821,17.325386794077183
4.539800671442712,17.28442909645239
4.900704754762948,17.24351313507138
5.262239313767567,17.202943370445688
5.624232861605269,17.16302426308682
5.98651391142476,17.124060273506288
6.3489109763746825,17.08635586221561
6.7112525696037615,17.050215489726288
7.073367204260641,17.015943616549848
7.435083393494025,16.983844703197796
7.796229650452619,16.95422321018165
8.156634488285066,16.92738359801292
8.51612642014009,16.903630327203125
8.874533959166333,16.883267858263775
9.231685618512504,16.866600651706385
9.587409911327303,16.853933168042463
9.941535350759377,16.84556986778353
10.293890449957447,16.841815211441094
10.644303722070159,16.842973659526674
10.992603680246235,16.849349672551778
11.338618837634325,16.861247711027925
11.682177707383126,16.87897223546662
12.023108802641346,16.902827706379384
12.36124063655763,16.93311858427773
12.6964017222807,16.97014932967317
13.028420572959199,17.014224403077215
13.357125701741833,17.065648265001382
13.682345621777305,17.124725375957183
14.003908846214262,17.191760196456134
14.321643888201422,17.267057187009744
14.635379260887436,17.35092080812953
14.94494347742101,17.443655520327006
15.25016505095083,17.545565784113684
15.550872494625562,17.65695606000107
15.84689432159392,17.7781308085007
16.138059045004553,17.90939449012406
16.42419517800616,18.05105156538268
16.705131242766814,18.2034064768211
16.98075374999786,18.36664815136277
17.251144922277742,18.54057564964758
17.516428228518002,18.72490586788219
17.776727137630232,18.919355702273265
18.032165118526027,19.123642049027506
18.282865640116942,19.33748180435157
18.528952171314575,19.560591864452128
18.770548181030485,19.792689125535865
19.007777138176255,20.03349048380944
19.240762511663483,20.282712835479558
19.469627770403722,20.54007307675286
19.69449638330857,20.805288103836045
19.915491819289596,21.078074812935764
20.13273754725837,21.3581501002587
20.34635703612649,21.64523086201155
20.55647375480552,21.93903399440095
20.763211172207047,22.239276393633613
20.96669275724264,22.545674955916176
21.16704197882389,22.85794657745535
21.364382299045964,23.17580815264758
21.558730671691965,23.498948290995347
21.749727983968185,23.82695573183087
21.9369321631125,24.159397183211325
22.119901136362785,24.495839353193926
22.298192830956904,24.835848949835853
22.471365174132735,25.178992681194316
22.638976093128168,25.52483725532653
22.800583515181057,25.87294938028967
22.955745367529296,26.222895764140965
23.104019577410735,26.574243114937573
23.24496407206326,26.92655814073671
23.378136778724752,27.279407549595597
23.503095624633076,27.632358049571405
23.619398537026115,27.984976348721357
23.726603443141727,28.33682915510262
23.824268270217804,28.687483176772414
23.911950945492208,29.036505121787954
23.989209396202817,29.383461698206407
24.05560154958751,29.727919614085
24.110685332884156,30.069445577480906
24.15401867333063,30.40760629645134
24.185159498164808,30.74196847905351
24.203665734624554,31.072098833344583
24.209095309947752,31.397564067381797
24.201006151372283,31.717930889222323
24.178956186136006,32.03276600692338
24.142503341476807,32.34163612854215
24.09120554463255,32.64410796213583
24.024620722841114,32.93974821576164
23.94230680334037,33.22812359747678
23.843821713368204,33.50880081533841
23.728727944476013,33.781349584241006
23.596943001348475,34.045573491424065
23.448987220501134,34.30167325223522
23.28543946525104,34.54988813777976
23.106878598915255,34.79045741916285
22.91388348481079,35.02362036748976
22.70703298625468,35.249616253865725
22.486905966563974,35.46868434939599
22.254081289055662,35.681063925185796
22.009137817046845,35.886994252340344
21.75265441385454,36.086714601964914
21.48520994279577,36.2804642451647
21.207383267187566,36.46848245304497
20.919753250346947,36.65100849671098
20.62289875559101,36.82828164726792
20.31739864623676,37.000541175821056
20.003831785601218,37.1680263534756
19.68277703700144,37.3309764513368
19.354813263754412,37.48963074050993
19.02051932917725,37.644228492100176
18.68047409658695,37.795008977212795
18.33525642930055,37.94221146695302
17.985445190635076,38.08607523242608
17.631619243907547,38.22683954473727
17.27435745243506,38.36474367499173
16.914238679534613,38.50002689429476
16.551841788523245,38.63292847375158
16.187745642717992,38.76368768446744
15.82252910543585,38.89254379754758
15.456771039993942,39.01973608409721
15.091050309709253,39.14550381522158
14.725945777898817,39.27008626202592
14.362036307879677,39.39372269561548
13.999852760900751,39.51663257208452
13.63954200666196,39.638876837757316
13.281066667783415,39.76044038269533
12.924388203470212,39.881307616708135
12.569468072927442,40.0014629496053
12.216267735360164,40.12089079119641
11.864748649973537,40.239575551291
11.51487227597262,40.357501639698675
11.166600072562504,40.47465346622901
10.819893498948279,40.59101544069156
10.474714014335,40.70657197289591
10.13102307792784,40.821307472651625
9.788782148931844,40.93520634976827
9.447952686552112,41.04825301405545
9.108496149993693,41.16043187532272
8.770373998461757,41.271727343379645
8.433547691161356,41.38212382803581
8.097978687297584,41.49160573910077
7.763628446075531,41.60015748638411
7.430458426700255,41.70776347969543
7.098430088376917,41.81440812884425
6.767504890310577,41.92007584364016
6.4376442917063255,42.02475103389276
6.108809751769253,42.128418109411605
5.780962729704416,42.23106148000627
5.454064684716978,42.33266555548632
5.128077076011998,42.43321474566133
4.802961362794562,42.532693460340894
4.478679004269768,42.631086109334554
4.155191459642667,42.7283771024519
3.8324601881184273,42.82455084950251
3.5104466489021005,42.91959176029594
3.1891123011987834,43.01348424464177
2.8684186042135638,43.10621271234958
2.5483270171515007,43.19776157322894
2.2287989992177546,43.28811523708942
1.9097960096173843,43.37725811374059
1.5912795075554804,43.46517461299202
1.273210952237135,43.5518491446533
0.9555518028674055,43.637266118534
0.6382635186514538,43.72140994444368
0.3213075587943359,43.80426503219191
0.004645382501145656,43.88581579158828
-0.3117615510230294,43.96604663244236
-0.627951782573126,44.044941964563705
-0.9439638529439875,44.12248619776191
-1.259836302930554,44.19866374184653
-1.5756076733277342,44.27345900662716
-1.8913165049304381,44.34685640191335
-2.2070013385336065,44.41884033751469
-2.522700714932076,44.48939522324073
-2.8384531749207937,44.55850546890106
-3.1542972592946663,44.62615548430527
-3.4702715088486014,44.692329679262905
-3.78641446437754,44.75701246358355
-4.102764666676324,44.82018824707676
-4.419360656539894,44.88184143955215
-4.7362409747631595,44.94195645081925
-5.053444162141027,45.000517690687644
-5.37100875946844,45.05750956896693
-5.688973307540238,45.11291649546664
-6.007376347151364,45.166722879996385
-6.326256419096723,45.218913132365714
-6.645652064171227,45.26947166238421
-6.965600629599964,45.318386586466254
-7.286115581212605,45.36572018417154
-7.607188333324885,45.411603215549356
-7.928809473388133,45.45616900845795
-8.250969588853689,45.49955089075552
-8.573659267172927,45.54188219030036
-8.896869095797111,45.583296234950694
-9.220589662177616,45.62392635256477
-9.544811553765772,45.66390587100081
-9.869525358012961,45.70336811811709
-10.194721662370437,45.74244642177184
-10.520391054289583,45.78127410982329
-10.846524121221734,45.81998451012971
-11.17311145061822,45.85871095054931
-11.50014362993042,45.897586758940356
-11.827611246609598,45.93674526316111
-12.155504888107124,45.97631979106976
-12.483815141874338,46.01644367052461
-12.812532595362576,46.057250229383875
-13.14164783602321,46.098872795505784
-13.471151451307504,46.14144469674861
-13.80103402866683,46.18509926097057
-14.13128615555253,46.22996981602992
-14.461898419415935,46.2761896897849
-14.792861407708422,46.32389221009378
-15.12416570788125,46.37321070481476
-15.455801907385794,46.4242785018061
-15.787760593673402,46.47722892892606
-16.1200323541954,46.53219531403288
-16.452607776403156,46.589310984984785
-16.78547744774794,46.648709269640015
-17.11863195568113,46.71052349585684
-17.452061887654054,46.77488699149349
-17.785757831118055,46.84193308440819
-18.11971037352451,46.91179510245923
-18.45391010232467,46.98460637350481
-18.788347604969918,47.060500225403196
-19.12301346891159,47.139609986012616
-19.457898281601018,47.22206898319132
-19.79299263048958,47.308010544797575
-20.12828710302854,47.397567998689574
-20.46377228666926,47.490874672725596
-20.799438768863098,47.58806389476388
-21.135277137061376,47.689268992662676
-21.47127797871547,47.794623294280214
-21.80743188127664,47.90426012747474
-22.143729432196267,48.0183128201045
-22.480161218925677,48.13691470002772
-22.81671782891622,48.26019909510269
-23.153389849619266,48.38829933318761
-23.490167868486076,48.521348742140745
-23.827042472968017,48.65948064982032
-24.164004250516435,48.80282838408459
-24.501043788582667,48.9515252727918
-24.83815167461808,49.10570464380021
-25.175318496073942,49.26549982496803
-25.51253484040162,49.4310441441535
-25.849791295052462,49.6024709292149
-26.187078447477795,49.77991350801045
-26.52438688458605,49.96350520503661
-26.861646516455078,50.15300365185241
-27.198559494381982,50.346756265198984
-27.53477453959922,50.54277963870485
-27.86994037333926,50.73909036599848
-28.2037057168346,50.933705040708396
-28.53571929131763,51.12464025646308
-28.865629818020835,51.309912606891004
-29.19308601817671,51.48753868562073
-29.517736613017682,51.655535086280686
-29.839230323776274,51.81191840249945
-30.157215871684866,51.954705227905436
-30.47134197797596,52.0819121561272
-30.781257363882016,52.19155578079323
-31.086610750635497,52.28165269553201
-31.387050859468893,52.35021949397204
-31.68222641161462,52.395272769741844
-31.971786128305155,52.41482911646989
-32.255378730772954,52.406905127784675
-32.53265294025055,52.36951739731474
-32.80337543131501,52.301280057438724
-33.06781896494293,52.20337101891129
-33.326392005341326,52.077655650218276
-33.57950301833282,51.92599932803004
-33.827560469740085,51.75026742901692
-34.070972825385724,51.55232532984939
-34.31014855109239,51.33403840719775
-34.54549611268272,51.097272037732395
-34.77742397597936,50.843891598123676
-35.006340606804976,50.57576246504195
-35.23265447098215,50.294750015157646
-35.45677403433354,50.002719625141104
-35.6791077626818,49.701536671662694
-35.90006412184956,49.39306653139279
-36.120051577659495,49.07917458100173
-36.339478595934196,48.76172619715995
-36.558753642496306,48.44258675653781
-36.77828518316848,48.12362163580563
-36.99848168377335,47.806696211633835
-37.219751610133585,47.49367586069272
-37.44250342807178,47.18642595965276
-37.667107631331035,46.88666845913755
-37.89355834385124,46.59470370648712
-38.12163456960579,46.310019509756586
-38.35111278881689,46.03209414442714
-38.58176948170676,45.7604058859802
-38.8133811284976,45.49443300989697
-39.045724209411674,45.23365379165876
-39.278575204671185,44.97754650674685
-39.511710594498375,44.725589430642486
-39.74490685911543,44.47726083882703
-39.97794047874458,44.23203900678171
-40.21058793360808,43.98940220998784
-40.442625703928115,43.74882872392668
-40.67383026992696,43.50979682407951
-40.903978111826774,43.27178478592764
-41.132845709849796,43.034270884952356
-41.36020954421825,42.79673339663493
-41.58584609515437,42.55865059645664
-41.80953184288041,42.31950075989876
-42.03104326761852,42.07876216244261
-42.25015684959097,41.83591307956947
-42.466649069019965,41.590431786760604
-42.68029640612773,41.341796559497304
-42.89088398730292,41.089503611472686
-43.098358143283654,40.83338360723818
-43.30280790691852,40.57356327558558
-43.50432723952501,40.31017957040705
-43.70301010242056,40.04336944559475
-43.89895045692269,39.773269855040816
-44.092242264348826,39.500017752637476
-44.28297948601644,39.22375009227684
-44.471256083243006,38.944603827851104
-44.657166017346,38.662715913252406
-44.8408032496429,38.37822330237289
-45.02226174145116,38.091262949104774
-45.20163545408823,37.80197180734019
-45.379018348871625,37.51048683097131
-45.554504387118804,37.21694497389026
-45.72818753014719,36.92148318998925
-45.90016173927428,36.62423843316045
-46.07052097581756,36.32534765729599
-46.239359201094494,36.024947816288055
-46.40677037642254,35.723175864028754
-46.57284846311917,35.42016875441032
-46.737687422501864,35.11606344132491
-46.901381215888065,34.810996878664646
-47.064023804595266,34.505106020321726
-47.225709149940926,34.198527820188254
-47.38653121324251,33.891399232156466
-47.54658395581751,33.5838572101185
-47.70596133898336,33.27603870796652
-47.86475732405754,32.96808067959268
-48.02306587235756,32.66012007888912
-48.180980945200844,32.35229385974806
-48.33859650390486,32.04473897606164
-48.49600650978709,31.737592381722
-48.65330492333342,31.430991029120662
-48.81056800912941,31.125039937245713
-48.967808756413966,30.81972994060574
-49.12502601729815,30.515026362342233
-49.282218643892975,30.210894525596686
-49.43938548830948,29.907299753510628
-49.59652540265874,29.604207369225538
-49.75363723905176,29.301582695883003
-49.91071984959959,28.99939105662451
-50.067772086413235,28.697597774591564
-50.224792801603776,28.39616817292569
-50.38178084728224,28.09506757476837
-50.53873507555967,27.794261303261187
-50.6956543385471,27.493714681545622
-50.85253748835554,27.193393032763186
-51.00938337709606,26.893261680055407
-51.16619085687969,26.59328594656376
-51.32295877981747,26.29343115542983
-51.479685998020436,25.99366262979511
-51.63637136359961,25.693945692801098
-51.79301372866607,25.394245667589324
-51.949611945330815,25.094527877301257
-52.1061648657049,24.794757645078498
-52.26267134189937,24.494900294062525
-52.41913022602523,24.19492114739484
-52.57554037019356,23.89478552821698
-52.73190062651539,23.59445875967041
-52.88820984710173,23.293906164896725
-53.04446688406364,22.99309306703741
-53.20067058951214,22.691984789233974
-53.35681981555829,22.390546654627933
-53.51291341431315,22.08874398636077
-53.66895023788771,21.786542107574075
-53.824929138393,21.483906341409323
-53.98084896794012,21.18080201100804
-54.136708578640054,20.877194439511733
-54.292506822603876,20.57304895006188
-54.44824255194257,20.26833086580008
-54.603914618767234,19.963005509867813
-54.75952187518889,19.657038205406586
-54.915063173318536,19.350394275557917
-55.070537365267285,19.043039043463295
-55.22594330314611,18.734937832264304
-55.38127983906608,18.42605596510242
-55.53655001558914,18.11636824864873
-55.6917948424511,17.805935414173415
-55.847075530660206,17.494863911025124
-56.002453478654424,17.183260612730347
-56.15799008487179,16.87123239281545
-56.31374674775033,16.55888612480687
-56.46978486572804,16.246328682230967
-56.62616583724294,15.93366693861424
-56.78295106073303,15.621007767483066
-56.94020193463635,15.308458042363855
-57.09797985739089,14.996124636783032
-57.256346227434705,14.684114424266967
-57.415362443205765,14.37253427834216
-57.57508990314209,14.061491072534976
-57.735590005681686,13.751091680371836
-57.896924149262595,13.441442975379163
-58.05915373232284,13.13265183108333
-58.22234015330039,12.824825121010818
-58.386544810633254,12.518069718688015
-58.551829102759505,12.212492497641339
-58.71825442811711,11.908200331397197
-58.885882185144126,11.605300093481977
-59.054773772278516,11.303898657422161
